epoch,D,G,ZD,GE,E
0,8.922045707702637,10.748736381530762,1.372125506401062,0.7927127480506897,0.8855432271957397
1,1.415255069732666,4.362093448638916,1.1776814460754395,0.6102802753448486,1.6768125295639038
2,1.725357174873352,4.21004581451416,1.1985056400299072,0.5967718958854675,2.068143129348755
3,1.439074158668518,3.8635988235473633,1.2547849416732788,0.5437079668045044,1.6001513004302979
4,1.7360026836395264,3.2974634170532227,1.4144971370697021,0.4902555048465729,0.7570996880531311
5,1.8039695024490356,3.0679726600646973,1.4213329553604126,0.4144205152988434,0.6110989451408386
6,1.739197850227356,2.7156100273132324,1.3951609134674072,0.41819435358047485,0.654956042766571
7,1.553335428237915,1.916599154472351,1.3838582038879395,0.372152715921402,0.6781769394874573
8,1.9198709726333618,1.6286708116531372,1.3791929483413696,0.3387834429740906,0.6871854066848755
9,1.4704161882400513,1.7301186323165894,1.3681809902191162,0.3499944806098938,0.7331796288490295
10,1.6178967952728271,1.6584599018096924,1.3824790716171265,0.3492316007614136,0.7104832530021667
11,1.6477400064468384,1.5419118404388428,1.3723658323287964,0.33944371342658997,0.730385422706604
12,1.5223312377929688,1.4635318517684937,1.3845019340515137,0.3313053250312805,0.715044379234314
13,1.5914638042449951,1.343352198600769,1.3992687463760376,0.296764999628067,0.6781213283538818
14,1.6291072368621826,1.172301173210144,1.3902461528778076,0.29513809084892273,0.6876623630523682
15,1.5467616319656372,1.3134653568267822,1.3793036937713623,0.31450679898262024,0.7108647227287292
16,1.556907057762146,1.1143553256988525,1.3947495222091675,0.28127628564834595,0.6872378587722778
17,1.5640013217926025,1.1435800790786743,1.3917605876922607,0.26940351724624634,0.6832314729690552
18,1.490582823753357,1.0242393016815186,1.3934236764907837,0.2609592378139496,0.6847755312919617
19,1.5599285364151,1.0880476236343384,1.3931965827941895,0.25907349586486816,0.6813696026802063
20,1.5467191934585571,1.0902639627456665,1.3891704082489014,0.25227320194244385,0.6892693042755127
21,1.519620656967163,1.0180736780166626,1.3879387378692627,0.245126411318779,0.69317227602005
22,1.4456367492675781,1.0105321407318115,1.391120195388794,0.2507173717021942,0.6909931302070618
23,1.5366445779800415,1.1025030612945557,1.3856838941574097,0.24983824789524078,0.6961725354194641
24,1.476491093635559,1.0060274600982666,1.3879014253616333,0.24515485763549805,0.6945935487747192
25,1.5457364320755005,1.0073798894882202,1.3880537748336792,0.24519579112529755,0.694114089012146
26,1.3620821237564087,0.8445649743080139,1.3900978565216064,0.23976659774780273,0.6877830624580383
27,1.5705708265304565,1.0735100507736206,1.3862415552139282,0.2392280548810959,0.6910418272018433
28,1.485859990119934,1.0019723176956177,1.3859062194824219,0.2360241860151291,0.6950300931930542
29,1.2358450889587402,0.84483802318573,1.3900665044784546,0.21997958421707153,0.6901790499687195
30,1.184201955795288,0.8439258337020874,1.384218692779541,0.21766141057014465,0.694449782371521
31,1.1728036403656006,0.8572421669960022,1.3848605155944824,0.2165323942899704,0.6945340633392334
32,1.1698319911956787,0.8675878047943115,1.3877830505371094,0.21644234657287598,0.6938962936401367
33,1.155601143836975,0.861440896987915,1.3849294185638428,0.2166750580072403,0.6976048946380615
34,1.141886830329895,0.8872897028923035,1.386246919631958,0.21593521535396576,0.6965160369873047
35,1.1287825107574463,0.9057179689407349,1.385024905204773,0.215951606631279,0.6970556974411011
36,1.1301419734954834,0.9257668256759644,1.3834692239761353,0.21504805982112885,0.698113203048706
37,1.1206132173538208,0.9534578919410706,1.3844256401062012,0.21670475602149963,0.6967897415161133
38,1.2695707082748413,0.8162097334861755,1.3853048086166382,0.21696233749389648,0.6960505843162537
39,1.1954987049102783,0.9070575833320618,1.3842521905899048,0.2176627218723297,0.6956228613853455
40,1.098878264427185,0.9647482633590698,1.3860770463943481,0.21686820685863495,0.6943708062171936
41,1.2880542278289795,0.9224146008491516,1.3832602500915527,0.215636745095253,0.6971595883369446
42,1.2738959789276123,0.8318548798561096,1.3848462104797363,0.21575331687927246,0.6955347061157227
43,1.1689916849136353,0.8994415998458862,1.386779546737671,0.21536241471767426,0.6928895711898804
44,1.1663906574249268,0.9854581356048584,1.3826062679290771,0.21528230607509613,0.698708713054657
45,1.1808865070343018,0.9094542860984802,1.3889366388320923,0.21516983211040497,0.693400502204895
46,1.2023022174835205,1.049492359161377,1.3837547302246094,0.21705371141433716,0.6971461772918701
47,1.1450659036636353,1.0135958194732666,1.3860653638839722,0.21664732694625854,0.6939148306846619
48,1.2253543138504028,0.9521762728691101,1.3864307403564453,0.21525733172893524,0.6938008666038513
49,1.152495265007019,1.0701828002929688,1.3878117799758911,0.21835112571716309,0.6944294571876526
50,1.2500827312469482,1.0327025651931763,1.3853994607925415,0.21800556778907776,0.6983451843261719
51,1.183708906173706,0.9458729028701782,1.3924155235290527,0.21697649359703064,0.6877731084823608
52,1.1964784860610962,1.0721533298492432,1.3861817121505737,0.21617987751960754,0.6891691088676453
53,1.2265880107879639,1.013136386871338,1.3873686790466309,0.21570460498332977,0.6891803741455078
54,1.144168734550476,0.9776642322540283,1.386332392692566,0.2151220738887787,0.6963459849357605
55,1.2109758853912354,1.092666506767273,1.394370675086975,0.21624889969825745,0.6890114545822144
56,1.1851439476013184,1.0597810745239258,1.3854414224624634,0.2209441363811493,0.6888416409492493
57,1.1461601257324219,1.0421967506408691,1.3893437385559082,0.21263191103935242,0.6842296719551086
58,1.180618166923523,1.1446964740753174,1.387597918510437,0.2142478972673416,0.6895883083343506
59,0.9474806189537048,1.0980538129806519,1.3871735334396362,0.2101876586675644,0.6915575861930847
60,0.896179735660553,1.1271326541900635,1.389397144317627,0.20936483144760132,0.689868688583374
61,0.8741664290428162,1.1647889614105225,1.3902989625930786,0.20894448459148407,0.6895225644111633
62,0.8483713269233704,1.1591130495071411,1.3891026973724365,0.2087155133485794,0.6904160380363464
63,0.8404672741889954,1.205128788948059,1.3875577449798584,0.2089020162820816,0.6920724511146545
64,0.8328455090522766,1.2173309326171875,1.3853827714920044,0.20856529474258423,0.6933039426803589
65,0.8085334300994873,1.2100187540054321,1.3855005502700806,0.20894454419612885,0.6933062076568604
66,0.8159265518188477,1.28890860080719,1.386264443397522,0.20950721204280853,0.6917084455490112
67,0.7991522550582886,1.2636018991470337,1.3887728452682495,0.20825603604316711,0.6895312666893005
68,0.8298799395561218,1.3389322757720947,1.3896785974502563,0.2087312787771225,0.6876577138900757
69,0.8019015789031982,1.336666226387024,1.3888524770736694,0.20882414281368256,0.6875687837600708
70,0.7813873291015625,1.3941797018051147,1.3870717287063599,0.20866015553474426,0.6892795562744141
71,0.8586508631706238,1.3917101621627808,1.3849729299545288,0.20805421471595764,0.6914234161376953
72,0.8557671904563904,1.2730902433395386,1.3833141326904297,0.20972442626953125,0.6932618021965027
73,0.7602746486663818,1.3664093017578125,1.384236454963684,0.20814365148544312,0.6929247379302979
74,0.7920350432395935,1.3932878971099854,1.3880271911621094,0.20930956304073334,0.6896757483482361
75,0.7240169644355774,1.4644800424575806,1.391334056854248,0.207993745803833,0.6864982843399048
76,0.7916033267974854,1.4560799598693848,1.3907239437103271,0.20877057313919067,0.6872753500938416
77,0.7386060953140259,1.4955071210861206,1.3867982625961304,0.20795433223247528,0.6916831731796265
78,0.8150190114974976,1.4285595417022705,1.3835299015045166,0.20739008486270905,0.6950063109397888
79,0.9548324346542358,1.3258980512619019,1.3836652040481567,0.20829422771930695,0.6953303813934326
