epoch,D,G,ZD,GE,E
0,7.571706295013428,13.300260543823242,1.3864084482192993,0.7388737201690674,0.8909684419631958
1,1.7169747352600098,4.971078395843506,1.2227368354797363,0.6283290386199951,1.4625004529953003
2,1.5515084266662598,4.965789318084717,1.1381309032440186,0.5912451148033142,2.260777711868286
3,1.6678009033203125,4.105412006378174,1.1966444253921509,0.5478989481925964,1.644383192062378
4,2.0038654804229736,2.7159276008605957,1.358810305595398,0.47504958510398865,0.9416330456733704
5,1.7797737121582031,2.739037275314331,1.4406352043151855,0.41757434606552124,0.6021499633789062
6,1.9245116710662842,2.0298032760620117,1.4169793128967285,0.3716437518596649,0.6068226099014282
7,1.9529249668121338,1.518747091293335,1.3908437490463257,0.3534245789051056,0.6527949571609497
8,1.7094615697860718,1.4111062288284302,1.3755269050598145,0.3292199373245239,0.6969233155250549
9,1.665852665901184,1.2842400074005127,1.3858307600021362,0.32839587330818176,0.6989429593086243
10,1.7249505519866943,1.408498764038086,1.393451452255249,0.29853200912475586,0.6802834272384644
11,1.6555790901184082,1.1433522701263428,1.3924459218978882,0.2898328900337219,0.6786710023880005
12,1.6159894466400146,1.233167052268982,1.3893183469772339,0.28223010897636414,0.684397280216217
13,1.6105434894561768,1.0935032367706299,1.3883342742919922,0.2816224694252014,0.6923990845680237
14,1.623162031173706,1.1908961534500122,1.3880362510681152,0.27816396951675415,0.6892428994178772
15,1.5362483263015747,1.1486023664474487,1.3742586374282837,0.3056160807609558,0.7225240468978882
16,1.5377758741378784,1.0399141311645508,1.3947639465332031,0.26413899660110474,0.6842372417449951
17,1.5964335203170776,1.1598782539367676,1.388767957687378,0.26112163066864014,0.6887670159339905
18,1.5082441568374634,1.0179191827774048,1.3905508518218994,0.25747567415237427,0.6863202452659607
19,1.6254291534423828,1.1101250648498535,1.3870220184326172,0.25636106729507446,0.6889776587486267
20,1.475110411643982,0.8436138033866882,1.388767123222351,0.24410048127174377,0.6922928094863892
21,1.4139190912246704,0.9066272974014282,1.3876820802688599,0.25020232796669006,0.690567135810852
22,1.5186924934387207,0.9703711271286011,1.3848249912261963,0.24418388307094574,0.699032187461853
23,1.5482279062271118,1.0538214445114136,1.3846404552459717,0.255104124546051,0.703158974647522
24,1.4825605154037476,0.9965533018112183,1.3866240978240967,0.2578185200691223,0.6985123157501221
25,1.547527551651001,1.1375504732131958,1.390343427658081,0.2521718144416809,0.6935147643089294
26,1.4949461221694946,0.9615181088447571,1.3871715068817139,0.24497351050376892,0.6930193305015564
27,1.5905762910842896,1.1125656366348267,1.3894569873809814,0.23684774339199066,0.68766188621521
28,1.529716968536377,1.0048772096633911,1.387893557548523,0.23307037353515625,0.6904842257499695
29,1.3331139087677002,0.7867580652236938,1.390028476715088,0.21931307017803192,0.6889398694038391
30,1.2799938917160034,0.7903448939323425,1.3900965452194214,0.21803072094917297,0.6865167021751404
31,1.216657042503357,0.8434895873069763,1.3838485479354858,0.21483272314071655,0.6916059851646423
32,1.217370867729187,0.8359230160713196,1.384921908378601,0.21401287615299225,0.693809449672699
33,1.2079856395721436,0.8461745381355286,1.38968026638031,0.21596470475196838,0.6917034387588501
34,1.177340030670166,0.857028067111969,1.3849022388458252,0.2131187617778778,0.6967900991439819
35,1.1718330383300781,0.8537788391113281,1.3844318389892578,0.21407192945480347,0.6981227993965149
36,1.1575859785079956,0.8712064027786255,1.3869305849075317,0.21335384249687195,0.6954125761985779
37,1.1710635423660278,0.8939934372901917,1.386533260345459,0.21357393264770508,0.6943790316581726
38,1.1632272005081177,0.9010983109474182,1.386714220046997,0.21418961882591248,0.6927444338798523
39,1.1866309642791748,0.9066473245620728,1.3842955827713013,0.21388764679431915,0.6944764852523804
40,1.1696457862854004,0.9250144362449646,1.385550618171692,0.21398134529590607,0.6942469477653503
41,1.210424780845642,0.9102800488471985,1.3887081146240234,0.2145170420408249,0.6912584900856018
42,1.1482044458389282,0.9631930589675903,1.381372094154358,0.21241585910320282,0.7003465890884399
43,1.2563958168029785,0.9212080836296082,1.3896808624267578,0.2144637256860733,0.6936293840408325
44,1.2112486362457275,0.939408004283905,1.3853297233581543,0.2126336693763733,0.6927086710929871
45,1.1530017852783203,1.0201555490493774,1.3830757141113281,0.21377891302108765,0.696404755115509
46,1.310035228729248,0.9296453595161438,1.387845754623413,0.2126731276512146,0.6948347687721252
47,1.199148416519165,0.9274908900260925,1.383696436882019,0.21224196255207062,0.6989122629165649
48,1.1759790182113647,0.983033299446106,1.3881269693374634,0.21045613288879395,0.6906850337982178
49,1.230305552482605,0.9701989889144897,1.3865002393722534,0.21128273010253906,0.6903484463691711
50,1.2233059406280518,1.0055328607559204,1.385284662246704,0.21060822904109955,0.6930537819862366
51,1.2111479043960571,0.9962828755378723,1.3868273496627808,0.210844948887825,0.6922964453697205
52,1.1956381797790527,1.0057584047317505,1.3845285177230835,0.21010375022888184,0.694441020488739
53,1.3238353729248047,0.9723386168479919,1.3854243755340576,0.21040675044059753,0.6933242082595825
54,1.2079066038131714,0.9005974531173706,1.3844469785690308,0.2087358683347702,0.6941425800323486
55,1.2799245119094849,1.0546140670776367,1.385349154472351,0.20905664563179016,0.6936922669410706
56,1.1683052778244019,0.9448074102401733,1.384315013885498,0.2083045095205307,0.6952836513519287
57,1.2484405040740967,1.0509518384933472,1.3841145038604736,0.20902366936206818,0.6951601505279541
58,1.1105133295059204,1.0848641395568848,1.3854775428771973,0.2095123678445816,0.6940297484397888
59,1.0108217000961304,1.0029653310775757,1.3845158815383911,0.20556923747062683,0.6942379474639893
60,0.9563382863998413,1.0468136072158813,1.3850594758987427,0.20638008415699005,0.6938971877098083
61,0.9464304447174072,1.0669286251068115,1.3855400085449219,0.20593328773975372,0.6933322548866272
62,0.9225106835365295,1.0920237302780151,1.3855420351028442,0.20554591715335846,0.693264901638031
63,0.9127876162528992,1.0856715440750122,1.3855856657028198,0.2057739943265915,0.6928926706314087
64,0.9100099802017212,1.118911623954773,1.385231614112854,0.20524002611637115,0.6934605240821838
65,0.9076433181762695,1.1347687244415283,1.385287880897522,0.20688913762569427,0.6932557225227356
66,0.9194747805595398,1.1585265398025513,1.387001872062683,0.20685085654258728,0.6914859414100647
67,0.8963668346405029,1.148465871810913,1.38729727268219,0.20608121156692505,0.6914061307907104
68,0.9198510646820068,1.1566368341445923,1.3864161968231201,0.20624855160713196,0.6921723484992981
69,0.8866572976112366,1.204022765159607,1.385793685913086,0.20676115155220032,0.6928320527076721
70,0.8800842761993408,1.2211600542068481,1.3862825632095337,0.20628595352172852,0.6924053430557251
71,0.892764687538147,1.2902642488479614,1.3877867460250854,0.2056402564048767,0.6910882592201233
72,0.8985444903373718,1.1966339349746704,1.387840986251831,0.20687565207481384,0.6906274557113647
73,0.8284719586372375,1.2923496961593628,1.3866806030273438,0.206107959151268,0.6918036341667175
74,0.8945537805557251,1.277739405632019,1.3851462602615356,0.2065756469964981,0.6927493810653687
75,1.1016643047332764,1.0902272462844849,1.3862513303756714,0.20566919445991516,0.6917256116867065
76,0.9472593069076538,1.1191915273666382,1.3879503011703491,0.20668669044971466,0.6900956034660339
77,0.869692862033844,1.2833762168884277,1.3874019384384155,0.2056296020746231,0.690733015537262
78,0.84854656457901,1.3701694011688232,1.3854470252990723,0.20464769005775452,0.6928728818893433
79,0.828508734703064,1.3596770763397217,1.3842358589172363,0.20514598488807678,0.6944380402565002
