epoch,D,G,ZD,GE,E
0,16.878503799438477,10.710113525390625,1.4119638204574585,0.7985538244247437,0.9284652471542358
1,2.1721458435058594,4.310345649719238,1.2277685403823853,0.6636019945144653,1.7194525003433228
2,1.6679987907409668,3.665126323699951,1.0756443738937378,0.5713436603546143,3.582705020904541
3,1.4739233255386353,3.4323976039886475,0.9472882747650146,0.6454564929008484,4.173636436462402
4,1.461337685585022,3.8037028312683105,1.005333423614502,0.675315260887146,3.3955910205841064
5,1.541710376739502,3.667820930480957,1.0968478918075562,0.690257728099823,4.750472068786621
6,1.4040820598602295,3.235018014907837,1.3636153936386108,0.6466518044471741,1.9312399625778198
7,1.9617173671722412,2.9948275089263916,1.483104944229126,0.5280120968818665,0.5976836085319519
8,1.6752046346664429,2.3250551223754883,1.4195817708969116,0.44867709279060364,0.6263410449028015
9,1.6979869604110718,1.9657708406448364,1.3583109378814697,0.41160789132118225,0.7387301921844482
10,1.6102540493011475,1.8429450988769531,1.4095797538757324,0.41547319293022156,0.6925331354141235
11,1.5226399898529053,1.6499731540679932,1.3916078805923462,0.3926187753677368,0.7030826210975647
12,1.6440520286560059,1.5674552917480469,1.4004426002502441,0.38341712951660156,0.6670762896537781
13,1.6502985954284668,1.5308068990707397,1.3814756870269775,0.38251224160194397,0.6975928544998169
14,1.6194993257522583,1.4723453521728516,1.4002009630203247,0.36287999153137207,0.6793226599693298
15,1.6444005966186523,1.4083659648895264,1.385715365409851,0.3595068156719208,0.6983728408813477
16,1.6481488943099976,1.2863720655441284,1.3972580432891846,0.34301209449768066,0.6862580180168152
17,1.5204157829284668,1.188773274421692,1.3847641944885254,0.34263601899147034,0.6985155344009399
18,1.5113346576690674,1.1840177774429321,1.3995312452316284,0.3255630433559418,0.6695426106452942
19,1.5603971481323242,1.1481496095657349,1.3801829814910889,0.3411187529563904,0.7042649984359741
20,1.5304925441741943,1.1425137519836426,1.388810396194458,0.32079946994781494,0.6897168159484863
21,1.4957315921783447,1.1334278583526611,1.3823258876800537,0.34139740467071533,0.7035380005836487
22,1.5274477005004883,1.1609870195388794,1.3870714902877808,0.3215128183364868,0.696633517742157
23,1.4617198705673218,1.1315373182296753,1.3928823471069336,0.322865754365921,0.6945568323135376
24,1.572638988494873,1.1632304191589355,1.3808557987213135,0.30887359380722046,0.7065150737762451
25,1.575173020362854,1.219353199005127,1.399787425994873,0.3264882564544678,0.6816176772117615
26,1.554711103439331,1.153018593788147,1.3780438899993896,0.30506300926208496,0.7119885683059692
27,1.5019396543502808,1.164533257484436,1.393203854560852,0.31439173221588135,0.6901798248291016
28,1.4293690919876099,1.0853862762451172,1.3857190608978271,0.30548200011253357,0.6986137628555298
29,1.246222972869873,0.8903293013572693,1.3945118188858032,0.2830899953842163,0.6819109320640564
30,1.172659158706665,0.898490309715271,1.3870351314544678,0.2766525149345398,0.689306378364563
31,1.1656628847122192,0.8777444362640381,1.379010558128357,0.2778109908103943,0.699337363243103
32,1.1382085084915161,0.9095986485481262,1.377616286277771,0.27889353036880493,0.7043952345848083
33,1.1177728176116943,0.9328097105026245,1.3820301294326782,0.2785368859767914,0.7014027833938599
34,1.0945847034454346,0.9511275291442871,1.3874504566192627,0.27986377477645874,0.6955536007881165
35,1.1324820518493652,0.9376624822616577,1.400280237197876,0.27818816900253296,0.6792054176330566
36,1.1161620616912842,0.9640234112739563,1.3828797340393066,0.27524808049201965,0.6914291381835938
37,1.212685465812683,0.945695161819458,1.3689149618148804,0.2743613123893738,0.7103239893913269
38,1.0957907438278198,0.9807758927345276,1.38983952999115,0.27840402722358704,0.6922253370285034
39,1.1698118448257446,1.0160534381866455,1.4029390811920166,0.27735474705696106,0.6757036447525024
40,1.1154005527496338,1.0262651443481445,1.3868420124053955,0.2738015949726105,0.6891124844551086
41,1.2057584524154663,1.0439012050628662,1.3740441799163818,0.2718558609485626,0.7054383754730225
42,1.1914281845092773,1.0243353843688965,1.3934435844421387,0.27504369616508484,0.6846643090248108
43,1.1969797611236572,1.0514936447143555,1.3966056108474731,0.27325552701950073,0.675656795501709
44,1.1673210859298706,1.0698575973510742,1.3772218227386475,0.2703573405742645,0.6983770728111267
45,1.131662130355835,1.0681071281433105,1.3781026601791382,0.2703874111175537,0.7069578766822815
46,1.2142659425735474,1.0345879793167114,1.3801437616348267,0.2688486874103546,0.7048882842063904
