epoch,D,G,ZD,GE,E
0,7.884287357330322,12.625008583068848,1.3907864093780518,0.7922311425209045,1.0218030214309692
1,2.313807725906372,3.7262635231018066,1.152258276939392,0.6931122541427612,1.837159514427185
2,2.074913263320923,2.773573160171509,0.9460024833679199,0.6483067870140076,3.8586959838867188
3,1.8932970762252808,2.640721082687378,0.9630125761032104,0.6144577860832214,4.163634300231934
4,1.7404382228851318,1.9942837953567505,1.1847503185272217,0.5452648997306824,1.9092847108840942
5,1.8558924198150635,1.7676408290863037,1.499553918838501,0.4923572540283203,0.7752014398574829
6,1.8665988445281982,1.3139758110046387,1.4506138563156128,0.40448981523513794,0.5677779912948608
7,1.7893263101577759,1.3487863540649414,1.4184925556182861,0.3620954751968384,0.6052578091621399
8,1.7218135595321655,1.100704550743103,1.3930233716964722,0.33449339866638184,0.6598333716392517
9,1.6724435091018677,1.1156598329544067,1.3691439628601074,0.3388589918613434,0.7349200248718262
10,1.6583375930786133,1.1247578859329224,1.3780335187911987,0.3537006378173828,0.722133457660675
11,1.6261249780654907,1.2157442569732666,1.3954981565475464,0.3461528718471527,0.6864939332008362
12,1.6769392490386963,1.038306713104248,1.3926026821136475,0.3127228021621704,0.6810309290885925
13,1.5791208744049072,1.1085923910140991,1.3790314197540283,0.3279527723789215,0.705320417881012
14,1.5807749032974243,1.2133985757827759,1.3495157957077026,0.3992927372455597,0.8274179100990295
15,1.4922236204147339,1.1008187532424927,1.3999128341674805,0.3336159586906433,0.6796908378601074
16,1.6123719215393066,1.036889910697937,1.3972259759902954,0.3103981018066406,0.6697913408279419
17,1.6132365465164185,1.0756874084472656,1.388454794883728,0.3100999593734741,0.6916404366493225
18,1.549196481704712,1.0509544610977173,1.3688619136810303,0.34205958247184753,0.7423428297042847
19,1.6299448013305664,1.1843093633651733,1.3785580396652222,0.330864816904068,0.7243825197219849
20,1.5019009113311768,1.115199327468872,1.377949833869934,0.34381821751594543,0.7436075210571289
21,1.514098882675171,1.0767402648925781,1.3757838010787964,0.33767449855804443,0.7311194539070129
22,1.6065789461135864,1.1406584978103638,1.3900189399719238,0.337172269821167,0.7151040434837341
23,1.4720044136047363,1.0244240760803223,1.406643033027649,0.31222906708717346,0.6635575294494629
24,1.5981276035308838,1.0330286026000977,1.3935314416885376,0.2972487807273865,0.681090235710144
25,1.5648760795593262,0.9994752407073975,1.3850181102752686,0.30698132514953613,0.697271466255188
26,1.4819750785827637,0.9515687227249146,1.3742510080337524,0.31521931290626526,0.7279155850410461
27,1.5428004264831543,0.9653802514076233,1.3898897171020508,0.30531764030456543,0.6993321776390076
28,1.5091465711593628,0.9795151948928833,1.3957512378692627,0.2851843535900116,0.6819808483123779
29,1.3540700674057007,0.7977596521377563,1.4041521549224854,0.2607896029949188,0.6739823818206787
30,1.2871757745742798,0.7810425162315369,1.389844536781311,0.2559974193572998,0.6866841912269592
31,1.2833362817764282,0.7745324969291687,1.3893166780471802,0.2541314363479614,0.6896253824234009
32,1.2957483530044556,0.766686737537384,1.3916354179382324,0.25566360354423523,0.6869431734085083
33,1.2860404253005981,0.7704094052314758,1.38673734664917,0.25406932830810547,0.691831111907959
34,1.2935972213745117,0.7729169130325317,1.389314889907837,0.2539660632610321,0.6940891146659851
35,1.2918939590454102,0.7655060887336731,1.3938037157058716,0.2540856599807739,0.6912809014320374
36,1.2774580717086792,0.783587634563446,1.3899115324020386,0.25365936756134033,0.6930406093597412
37,1.27837336063385,0.7834213972091675,1.37752103805542,0.25309208035469055,0.7057325839996338
38,1.2684550285339355,0.8127091526985168,1.390000581741333,0.25248172879219055,0.6951391100883484
39,1.3184950351715088,0.781372606754303,1.3852258920669556,0.2539365887641907,0.6967078447341919
40,1.269612431526184,0.8182854652404785,1.3838361501693726,0.2530072331428528,0.7008959650993347
41,1.2671847343444824,0.8356075286865234,1.391543984413147,0.25307685136795044,0.6907694339752197
42,1.2625577449798584,0.8703046441078186,1.3781170845031738,0.2530902326107025,0.7017524242401123
43,1.2804511785507202,0.8343901038169861,1.395936131477356,0.2534502148628235,0.6843703389167786
44,1.2669092416763306,0.8765994906425476,1.376940131187439,0.251472145318985,0.7030037045478821
45,1.3342788219451904,0.824286937713623,1.3900119066238403,0.257339745759964,0.6928102970123291
46,1.3095171451568604,0.8984780311584473,1.384230375289917,0.2524070739746094,0.6999354362487793
47,1.2678875923156738,0.9134267568588257,1.3888373374938965,0.2542142868041992,0.6946110129356384
48,1.2681530714035034,0.8824204206466675,1.3823659420013428,0.25248172879219055,0.7009662985801697
49,1.403000831604004,0.8474313020706177,1.3962565660476685,0.25237295031547546,0.682707667350769
50,1.2624132633209229,0.8448507785797119,1.3754029273986816,0.2503584921360016,0.7016741633415222
51,1.318755865097046,0.9730792045593262,1.3882111310958862,0.2526206970214844,0.6939521431922913
52,1.2680013179779053,0.9375786781311035,1.3905211687088013,0.2542361319065094,0.6909928917884827
53,1.2583892345428467,0.9294381141662598,1.3753169775009155,0.2543053925037384,0.7102491855621338
54,1.2768620252609253,1.0040521621704102,1.395052194595337,0.2539450526237488,0.6924538612365723
55,1.2410882711410522,1.0374836921691895,1.3801332712173462,0.25270146131515503,0.7002086043357849
56,1.288813591003418,1.0013476610183716,1.384576439857483,0.2548835277557373,0.6933082342147827
57,1.291377067565918,1.1146469116210938,1.390706181526184,0.253462553024292,0.6880295276641846
58,1.3080297708511353,0.8897693157196045,1.3814992904663086,0.2510010302066803,0.7015811800956726
59,1.1618824005126953,0.8777905106544495,1.3984936475753784,0.2501561939716339,0.6798934936523438
