epoch,D,G,ZD,GE,E
0,8.349035263061523,11.027889251708984,1.3705275058746338,0.7624502778053284,0.9793680906295776
1,1.9619723558425903,2.9467220306396484,1.2223575115203857,0.693111002445221,1.7232670783996582
2,1.9633842706680298,3.214643716812134,1.0077670812606812,0.6380100846290588,3.5578224658966064
3,1.8660215139389038,2.2743775844573975,1.0215215682983398,0.5782358050346375,4.330655574798584
4,1.699731469154358,2.3617491722106934,1.1056410074234009,0.5654647350311279,2.6627869606018066
5,1.9018341302871704,1.7092056274414062,1.3109691143035889,0.4895772337913513,1.3543710708618164
6,1.905320167541504,1.5853548049926758,1.4359023571014404,0.4399659335613251,0.7409024238586426
7,1.8821847438812256,1.3586822748184204,1.4315131902694702,0.3736240863800049,0.6053919792175293
8,1.7838557958602905,1.2389100790023804,1.3732510805130005,0.3465791344642639,0.7175435423851013
9,1.6780731678009033,1.09320867061615,1.361721396446228,0.3621627390384674,0.7545609474182129
10,1.7028734683990479,1.3477146625518799,1.3948450088500977,0.35584384202957153,0.6839848160743713
11,1.6878538131713867,1.1035023927688599,1.3853486776351929,0.35312896966934204,0.6986989974975586
12,1.6373815536499023,1.0780445337295532,1.4033485651016235,0.32829412817955017,0.6675603985786438
13,1.6570371389389038,1.0345945358276367,1.3886120319366455,0.3327881693840027,0.7081835865974426
14,1.59608793258667,1.042293906211853,1.3945722579956055,0.3150661885738373,0.6843395829200745
15,1.5765973329544067,0.8862624168395996,1.3851548433303833,0.2953031361103058,0.6989538073539734
16,1.652793526649475,1.0281065702438354,1.3969587087631226,0.3040013313293457,0.6699013710021973
17,1.580792784690857,0.9392195343971252,1.3814547061920166,0.2972899079322815,0.7087143659591675
18,1.6007121801376343,1.0540581941604614,1.3796873092651367,0.3101154863834381,0.7074666023254395
19,1.61594557762146,0.96904057264328,1.3908015489578247,0.30122238397598267,0.6970704197883606
20,1.5701402425765991,1.025634527206421,1.3888798952102661,0.3024417459964752,0.700891375541687
21,1.5666154623031616,0.9431190490722656,1.3872562646865845,0.29254528880119324,0.6989241242408752
22,1.6404833793640137,1.0546189546585083,1.3798816204071045,0.2929076552391052,0.71024090051651
23,1.520218849182129,0.9039707779884338,1.3964625597000122,0.30082547664642334,0.6852638125419617
24,1.594200611114502,1.011142373085022,1.374466896057129,0.2782922685146332,0.712544322013855
25,1.5614595413208008,0.9576356410980225,1.4002078771591187,0.2888963222503662,0.6806291937828064
26,1.5075048208236694,0.9797809720039368,1.3665375709533691,0.29497048258781433,0.7259888052940369
27,1.5861806869506836,0.9409551024436951,1.3935346603393555,0.29666274785995483,0.6969439387321472
28,1.5022679567337036,0.9375321269035339,1.3755781650543213,0.2908528745174408,0.7187450528144836
29,1.3227646350860596,0.7932701706886292,1.3898597955703735,0.2648594081401825,0.6884361505508423
30,1.2656396627426147,0.7842104434967041,1.3734115362167358,0.25663167238235474,0.7078559398651123
31,1.2735880613327026,0.7913383841514587,1.3730781078338623,0.2588801085948944,0.7137342095375061
32,1.2677563428878784,0.7830533385276794,1.4010229110717773,0.25731828808784485,0.6781320571899414
33,1.2685253620147705,0.7858919501304626,1.39518404006958,0.25809264183044434,0.6756659150123596
34,1.285003423690796,0.7752599716186523,1.375707983970642,0.25709494948387146,0.699160099029541
35,1.2965662479400635,0.7704234719276428,1.373846173286438,0.2571038603782654,0.7123279571533203
36,1.2918490171432495,0.7802863717079163,1.4037091732025146,0.25561192631721497,0.6802612543106079
37,1.2830723524093628,0.7797573804855347,1.3966329097747803,0.2530445158481598,0.6800742149353027
38,1.2689186334609985,0.7751631140708923,1.3840252161026,0.25357064604759216,0.6902041435241699
39,1.2715158462524414,0.8030502200126648,1.369062900543213,0.2532866895198822,0.7089062929153442
40,1.3104487657546997,0.7834104895591736,1.399693250656128,0.2553940415382385,0.6768054366111755
41,1.2501795291900635,0.8081617951393127,1.4099944829940796,0.25516971945762634,0.6616339683532715
